Millis,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X,Acc_Y,Acc_Z 
2926341,1.00,0.05,0.05,0.02,1.73,-9.58,-1.34
2926374,1.00,0.05,0.05,0.03,2.07,-9.56,-1.39
2926407,1.00,0.05,0.06,0.04,2.39,-9.47,-1.49
2926441,1.00,0.05,0.06,0.05,2.75,-9.50,-1.65
2926472,1.00,0.05,0.06,0.06,3.00,-9.80,-1.78
2926504,1.00,0.05,0.05,0.06,3.30,-10.03,-1.87
2926537,1.00,0.05,0.05,0.06,3.44,-10.01,-1.85
2926570,1.00,0.05,0.05,0.06,3.22,-9.79,-1.71
2926603,1.00,0.05,0.04,0.05,2.92,-9.56,-1.55
2926636,1.00,0.06,0.04,0.05,2.62,-9.71,-1.41
2926669,1.00,0.06,0.04,0.04,2.57,-9.80,-1.31
2926703,1.00,0.06,0.04,0.03,2.44,-9.69,-1.23
2926734,1.00,0.07,0.03,0.02,2.23,-9.50,-1.14
2926766,1.00,0.07,0.02,0.02,2.12,-9.58,-1.12
2926798,1.00,0.07,0.01,0.01,1.98,-9.60,-1.12
2926831,1.00,0.07,0.00,0.01,1.67,-10.05,-1.06
2926864,1.00,0.07,-0.01,0.00,1.65,-9.67,-1.01
2926897,1.00,0.07,-0.01,0.00,1.64,-9.50,-0.87
2926930,1.00,0.07,-0.02,0.00,1.65,-9.59,-0.82
2926964,1.00,0.07,-0.02,-0.00,1.80,-9.65,-0.79
2926995,1.00,0.07,-0.01,-0.01,1.91,-9.89,-0.80
2927028,1.00,0.06,-0.01,-0.01,2.09,-9.95,-0.81
2927061,1.00,0.06,-0.01,-0.01,2.13,-9.93,-0.83
2927093,1.00,0.06,-0.02,-0.02,2.13,-9.60,-0.79
2927125,1.00,0.06,-0.02,-0.02,2.16,-9.40,-0.83
2927158,1.00,0.06,-0.03,-0.02,2.08,-9.53,-0.88
2927191,1.00,0.06,-0.03,-0.03,2.05,-9.69,-0.90
2927224,1.00,0.05,-0.04,-0.03,2.06,-9.98,-1.10
2927255,1.00,0.05,-0.04,-0.03,2.14,-10.01,-1.12
2927288,1.00,0.05,-0.04,-0.03,2.22,-10.01,-1.11
2927321,1.00,0.05,-0.05,-0.03,2.25,-9.98,-1.07
2927354,1.00,0.05,-0.05,-0.03,2.25,-9.92,-0.99
2927387,1.00,0.05,-0.06,-0.03,2.17,-9.68,-0.95
2927420,1.00,0.05,-0.06,-0.03,2.11,-9.61,-0.91
2927453,1.00,0.05,-0.07,-0.03,1.93,-9.62,-0.94
2927487,1.00,0.05,-0.08,-0.03,1.74,-9.77,-1.01
2927519,0.99,0.05,-0.08,-0.03,1.60,-9.83,-1.05
2927552,0.99,0.05,-0.09,-0.03,1.49,-9.93,-1.05
2927585,0.99,0.05,-0.09,-0.03,1.39,-9.99,-1.04
2927618,0.99,0.05,-0.09,-0.02,1.34,-9.98,-1.06
2927651,0.99,0.05,-0.09,-0.02,1.31,-9.94,-0.93
2927683,0.99,0.05,-0.09,-0.02,1.34,-9.91,-0.91
2927716,1.00,0.05,-0.09,-0.01,1.35,-9.95,-0.97
2927749,1.00,0.05,-0.08,-0.01,1.31,-9.93,-1.04
2927780,1.00,0.05,-0.08,-0.01,1.21,-9.69,-0.90
2927813,1.00,0.05,-0.08,-0.00,1.20,-9.62,-0.99
2927846,1.00,0.05,-0.08,-0.00,1.17,-9.59,-1.03
2927879,1.00,0.05,-0.08,-0.00,1.08,-9.77,-1.10
2927912,1.00,0.05,-0.08,0.00,1.00,-10.01,-1.17
2927945,1.00,0.05,-0.07,0.00,0.95,-10.24,-1.21
2927977,1.00,0.05,-0.07,0.00,1.01,-10.20,-1.24
2928011,1.00,0.05,-0.07,0.01,1.10,-10.12,-1.18
2928042,1.00,0.05,-0.07,0.01,1.30,-9.93,-1.07
2928075,1.00,0.05,-0.06,0.01,1.23,-10.04,-0.95
2928108,1.00,0.05,-0.06,0.01,1.28,-9.65,-0.78
2928141,1.00,0.05,-0.06,0.01,1.28,-9.57,-0.78
2928173,1.00,0.05,-0.06,0.01,1.28,-9.66,-0.82
2928205,1.00,0.05,-0.06,0.01,1.12,-9.88,-0.89
2928237,1.00,0.05,-0.06,0.01,1.00,-9.95,-1.03
2928270,1.00,0.05,-0.06,0.01,0.89,-10.18,-1.06
2928301,1.00,0.05,-0.06,0.01,0.85,-10.15,-1.09
2928334,1.00,0.05,-0.06,0.00,0.86,-10.05,-1.08
2928366,1.00,0.05,-0.06,0.00,0.81,-9.90,-1.00
2928399,1.00,0.05,-0.05,0.01,0.82,-9.90,-0.92
2928431,1.00,0.05,-0.05,0.01,0.94,-9.90,-0.89
2928464,1.00,0.05,-0.05,0.01,1.08,-9.85,-0.84
2928497,1.00,0.05,-0.05,0.01,1.11,-9.89,-0.82
2928531,1.00,0.05,-0.05,0.01,1.17,-9.74,-0.80
2928563,1.00,0.04,-0.05,0.01,1.18,-9.70,-0.82
2928596,1.00,0.04,-0.05,0.00,1.06,-9.82,-0.85
2928629,1.00,0.04,-0.05,0.00,0.94,-9.92,-0.93
2928661,1.00,0.04,-0.05,0.00,0.85,-10.02,-1.03
2928694,1.00,0.04,-0.05,-0.00,0.82,-10.17,-1.07
2928726,1.00,0.05,-0.05,-0.00,0.91,-10.16,-1.09
2928758,1.00,0.05,-0.05,0.00,1.06,-10.04,-0.98
2928792,1.00,0.05,-0.05,0.00,1.19,-10.03,-0.85
2928823,1.00,0.05,-0.05,0.01,1.35,-9.92,-0.76
2928855,1.00,0.05,-0.05,0.01,1.42,-9.72,-0.68
2928888,1.00,0.05,-0.05,0.01,1.46,-9.60,-0.67
2928920,1.00,0.05,-0.05,0.01,1.33,-9.73,-0.75
2928952,1.00,0.04,-0.06,0.01,1.15,-9.86,-0.88
2928984,1.00,0.04,-0.06,0.00,1.04,-9.98,-1.02
2929017,1.00,0.04,-0.06,0.00,0.95,-10.08,-1.08
2929050,1.00,0.04,-0.06,0.00,0.93,-10.11,-1.14
2929081,1.00,0.04,-0.06,0.00,0.95,-10.05,-1.12
2929113,1.00,0.05,-0.05,0.00,0.96,-9.93,-1.07
2929146,1.00,0.05,-0.05,0.00,1.08,-9.92,-1.02
2929178,1.00,0.05,-0.05,0.00,1.13,-9.93,-0.98
2929210,1.00,0.05,-0.05,0.00,1.23,-9.96,-0.94
2929242,1.00,0.05,-0.06,0.01,1.25,-9.90,-0.91
2929274,1.00,0.05,-0.06,0.00,1.26,-9.72,-0.91
2929307,1.00,0.05,-0.06,0.00,1.14,-9.64,-0.93
2929339,1.00,0.05,-0.06,0.00,1.02,-9.68,-0.98
2929371,1.00,0.05,-0.06,-0.00,0.93,-9.93,-1.05
2929403,1.00,0.05,-0.05,-0.00,0.89,-10.17,-1.10
2929435,1.00,0.05,-0.05,-0.00,0.92,-10.25,-1.13
2929468,1.00,0.05,-0.05,-0.00,1.07,-10.22,-1.10
2929501,1.00,0.05,-0.05,0.00,1.15,-10.10,-0.92
2929534,1.00,0.05,-0.05,0.00,1.35,-9.96,-0.80
2929568,1.00,0.05,-0.05,0.01,1.45,-9.87,-0.68
2929599,1.00,0.06,-0.06,0.01,1.54,-9.67,-0.65
2929632,1.00,0.05,-0.06,0.01,1.35,-9.66,-0.64
2929665,1.00,0.05,-0.06,0.00,1.12,-9.75,-0.76
2929698,1.00,0.04,-0.06,0.00,0.89,-9.93,-0.88
2929731,1.00,0.04,-0.06,-0.00,0.73,-10.05,-0.99
2929764,1.00,0.04,-0.06,-0.00,0.69,-10.22,-1.06
2929797,1.00,0.04,-0.06,-0.00,0.71,-10.15,-1.03
2929831,1.00,0.04,-0.06,-0.00,0.71,-9.97,-0.97
2929863,1.00,0.05,-0.05,-0.00,0.70,-9.95,-0.86
2929896,1.00,0.05,-0.05,0.00,0.79,-9.95,-0.82
2929929,1.00,0.04,-0.05,0.00,0.80,-10.09,-0.76
2929962,1.00,0.04,-0.05,0.00,0.96,-9.98,-0.76
2929995,1.00,0.04,-0.06,0.00,1.08,-9.69,-0.83
2930027,1.00,0.04,-0.06,0.00,0.83,-9.51,-0.78
2930060,1.00,0.04,-0.06,0.00,0.53,-9.49,-0.89
2930094,1.00,0.04,-0.05,0.00,0.38,-9.89,-1.00
2930126,1.00,0.04,-0.05,-0.00,0.20,-10.57,-1.19
2930159,1.00,0.04,-0.05,-0.00,0.42,-10.65,-1.26
2930192,1.00,0.04,-0.05,-0.00,0.90,-10.23,-1.18
2930225,1.00,0.05,-0.05,-0.00,0.82,-9.95,-0.99
2930258,1.00,0.05,-0.05,0.00,0.63,-9.74,-0.80
2930291,1.00,0.05,-0.04,0.00,0.48,-9.58,-0.73
2930323,1.00,0.05,-0.04,0.00,0.46,-9.82,-0.64
2930357,1.00,0.05,-0.04,0.00,0.63,-9.92,-0.76
2930388,1.00,0.05,-0.04,-0.00,0.56,-9.93,-0.86
2930421,1.00,0.04,-0.04,-0.00,0.33,-9.97,-0.91
2930454,1.00,0.04,-0.04,-0.00,0.12,-10.09,-1.01
2930487,1.00,0.04,-0.03,-0.00,0.09,-10.19,-1.08
2930520,1.00,0.04,-0.03,-0.00,0.23,-10.05,-1.04
2930553,1.00,0.04,-0.03,-0.00,0.27,-9.98,-0.94
2930586,1.00,0.05,-0.02,-0.00,0.33,-9.98,-0.88
2930620,1.00,0.04,-0.02,-0.00,0.41,-10.01,-0.82
2930651,1.00,0.04,-0.02,0.00,0.46,-10.00,-0.78
2930684,1.00,0.04,-0.02,0.00,0.56,-9.72,-0.78
2930717,1.00,0.04,-0.02,0.00,0.60,-9.61,-0.76
2930750,1.00,0.04,-0.03,0.00,0.58,-9.67,-0.86
2930783,1.00,0.04,-0.03,0.00,0.49,-9.83,-0.95
2930816,1.00,0.04,-0.02,-0.00,0.43,-10.09,-1.08
2930849,1.00,0.04,-0.02,-0.00,0.35,-10.28,-1.09
2930883,1.00,0.05,-0.02,-0.00,0.50,-10.31,-1.23
2930915,1.00,0.05,-0.02,-0.00,0.60,-10.22,-1.13
2930948,1.00,0.05,-0.02,0.00,0.67,-10.09,-0.97
2930980,1.00,0.05,-0.02,0.00,0.79,-9.97,-0.83
2931013,1.00,0.05,-0.02,0.00,0.90,-9.75,-0.68
2931045,1.00,0.05,-0.03,0.00,0.94,-9.56,-0.63
2931077,1.00,0.05,-0.03,0.00,1.00,-9.62,-0.75
2931110,1.00,0.04,-0.03,0.00,0.85,-9.89,-0.89
2931144,1.00,0.04,-0.03,-0.00,0.64,-10.05,-1.03
2931176,1.00,0.04,-0.04,-0.00,0.48,-10.15,-1.10
2931208,1.00,0.04,-0.04,-0.01,0.38,-10.17,-1.20
2931241,1.00,0.04,-0.03,-0.01,0.32,-10.06,-1.16
2931274,1.00,0.05,-0.03,-0.01,0.30,-9.89,-1.15
2931307,1.00,0.05,-0.03,-0.01,0.38,-9.86,-1.08
2931340,1.00,0.05,-0.02,-0.00,0.53,-9.92,-1.09
2931373,1.00,0.05,-0.03,-0.00,0.67,-9.94,-1.09
2931407,1.00,0.05,-0.03,0.00,0.76,-9.95,-1.07
2931438,1.00,0.05,-0.03,0.00,0.80,-9.90,-1.08
2931471,1.00,0.05,-0.03,0.00,0.76,-9.71,-1.07
2931503,1.00,0.05,-0.03,0.00,0.57,-9.76,-1.11
2931536,1.00,0.06,-0.03,-0.00,0.45,-9.93,-1.13
2931569,1.00,0.06,-0.03,-0.00,0.42,-10.07,-1.18
2931602,1.00,0.06,-0.02,-0.00,0.54,-10.14,-1.23
2931634,1.00,0.06,-0.03,0.00,0.76,-10.12,-1.18
2931668,1.00,0.06,-0.03,0.00,0.86,-10.07,-1.07
2931699,1.00,0.06,-0.03,0.00,0.95,-10.05,-0.91
2931732,1.00,0.06,-0.03,0.01,1.05,-9.93,-0.80
2931765,1.00,0.06,-0.03,0.01,1.11,-9.65,-0.78
2931797,1.00,0.06,-0.03,0.01,1.06,-9.59,-0.75
2931829,1.00,0.06,-0.04,0.01,0.97,-9.71,-0.87
2931862,1.00,0.05,-0.04,0.00,0.78,-9.89,-1.00
2931894,1.00,0.05,-0.04,0.00,0.64,-10.04,-1.12
2931928,1.00,0.05,-0.04,-0.00,0.56,-10.16,-1.18
2931960,1.00,0.05,-0.04,-0.00,0.52,-10.18,-1.23
2931993,1.00,0.05,-0.04,-0.00,0.50,-9.98,-1.19
2932025,1.00,0.05,-0.03,-0.00,0.53,-9.93,-1.10
2932057,1.00,0.05,-0.03,0.00,0.63,-9.81,-1.05
2932090,1.00,0.05,-0.03,0.00,0.78,-9.82,-1.00
2932123,1.00,0.05,-0.03,0.00,0.88,-10.03,-1.07
2932156,1.00,0.05,-0.04,0.00,0.88,-10.02,-1.06
2932190,1.00,0.05,-0.04,0.00,0.79,-9.90,-1.10
2932222,1.00,0.05,-0.04,0.00,0.74,-9.59,-1.05
2932255,1.00,0.05,-0.04,-0.00,0.48,-9.27,-1.02
2932288,1.00,0.05,-0.04,-0.00,0.10,-9.60,-1.05
2932321,1.00,0.04,-0.04,0.00,-0.44,-10.14,-1.17
2932354,1.00,0.04,-0.04,0.01,0.21,-10.56,-1.66
2932386,1.00,0.04,-0.04,0.02,1.23,-10.82,-1.75
2932419,1.00,0.05,-0.04,0.02,2.02,-11.62,-1.56
2932452,1.00,0.07,-0.05,0.01,2.06,-12.69,-1.74
2932483,0.99,0.10,-0.07,-0.01,1.89,-11.84,-1.77
2932516,0.99,0.14,-0.09,-0.03,1.01,-9.73,-1.05
2932549,0.98,0.16,-0.12,-0.06,-1.60,-5.68,1.21
2932582,0.98,0.17,-0.13,-0.07,-3.24,-7.08,1.72
2932614,0.98,0.16,-0.12,-0.07,-2.72,-6.30,1.30
2932646,0.98,0.14,-0.09,-0.07,-1.53,-7.93,0.34
2932678,0.99,0.11,-0.02,-0.06,-0.60,-10.17,-0.39
2932712,0.99,0.09,0.05,-0.04,-1.25,-12.63,-1.02
2932743,0.99,0.08,0.07,-0.03,3.71,-11.20,-1.14
2932776,0.99,0.08,0.06,-0.02,4.45,-11.69,-1.45
2932809,1.00,0.09,0.04,-0.01,3.55,-10.11,-1.05
2932842,1.00,0.09,0.02,-0.00,2.53,-9.37,-0.78
2932874,1.00,0.10,-0.00,0.00,1.82,-9.25,-0.67
2932907,0.99,0.10,-0.03,0.00,1.18,-10.34,-0.58
2932940,0.99,0.10,-0.04,0.00,1.03,-9.82,-0.37
2932973,0.99,0.11,-0.05,-0.00,0.36,-10.92,-0.26
2933005,0.99,0.12,-0.07,-0.01,0.04,-11.93,-0.65
2933038,0.98,0.14,-0.10,-0.02,0.54,-9.25,-0.45
2933070,0.98,0.15,-0.12,-0.04,0.73,-5.62,0.10
2933102,0.98,0.15,-0.08,-0.05,-3.72,-7.84,0.62
2933134,0.99,0.14,-0.01,-0.05,-1.73,-8.36,0.60
2933166,0.99,0.12,0.07,-0.04,-1.75,-11.59,-0.22
2933198,0.99,0.10,0.10,-0.03,2.41,-8.48,0.02
2933231,0.99,0.09,0.09,-0.01,6.31,-13.07,-1.49
2933263,0.99,0.10,0.07,0.01,4.93,-10.46,-1.14
2933295,0.99,0.10,0.04,0.01,3.80,-9.56,-0.77
2933327,0.99,0.11,0.01,0.02,2.57,-8.93,-0.64
2933359,0.99,0.12,-0.01,0.02,1.71,-9.71,-0.56
2933391,0.99,0.12,-0.03,0.01,1.21,-9.63,-0.38
2933423,0.99,0.13,-0.04,0.01,0.77,-9.26,-0.10
2933455,0.99,0.13,-0.05,0.01,0.16,-9.78,-0.11
2933488,0.99,0.12,-0.05,0.00,-0.32,-10.40,-0.11
2933519,0.99,0.12,-0.06,-0.00,-0.17,-11.78,-0.23
2933551,0.99,0.13,-0.09,-0.01,0.55,-12.34,-0.49
2933583,0.98,0.15,-0.12,-0.02,0.67,-8.52,-0.69
2933615,0.98,0.15,-0.13,-0.03,-0.56,-5.14,0.62
2933647,0.99,0.14,-0.08,-0.03,-2.23,-9.93,0.78
2933679,0.99,0.14,-0.01,-0.03,-2.96,-9.98,0.34
2933711,0.99,0.12,0.03,-0.03,-0.24,-9.24,0.18
2933744,0.99,0.11,0.04,-0.01,2.70,-11.93,-0.34
2933776,0.99,0.11,0.03,-0.00,3.38,-10.38,-0.57
2933808,0.99,0.10,0.02,0.01,2.93,-9.91,-0.56
2933841,0.99,0.10,0.00,0.02,1.93,-9.60,-0.57
2933873,0.99,0.10,-0.01,0.02,1.40,-10.05,-0.62
2933905,0.99,0.10,-0.03,0.03,1.49,-10.31,-0.68
2933937,0.99,0.10,-0.03,0.03,1.36,-9.94,-0.64
2933970,0.99,0.09,-0.04,0.03,1.25,-9.99,-0.71
2934003,0.99,0.09,-0.04,0.03,1.09,-10.12,-0.70
2934035,1.00,0.09,-0.04,0.03,0.79,-10.02,-0.70
2934067,1.00,0.08,-0.04,0.03,0.67,-10.03,-0.64
2934100,1.00,0.08,-0.04,0.03,0.69,-9.91,-0.61
2934133,1.00,0.08,-0.04,0.03,0.60,-9.78,-0.65
2934166,1.00,0.07,-0.04,0.03,0.48,-9.91,-0.68
2934199,1.00,0.07,-0.04,0.03,0.42,-10.02,-0.76
2934232,1.00,0.07,-0.04,0.03,0.41,-10.04,-0.83
2934266,1.00,0.06,-0.04,0.03,0.37,-10.16,-0.83
2934298,1.00,0.06,-0.04,0.03,0.41,-10.15,-0.80
2934331,1.00,0.06,-0.04,0.03,0.46,-10.03,-0.73
2934364,1.00,0.06,-0.03,0.03,0.50,-9.95,-0.62
2934397,1.00,0.06,-0.03,0.03,0.15,-9.87,-0.59
2934430,1.00,0.05,-0.02,0.03,0.51,-9.66,-0.58
2934463,1.00,0.05,-0.02,0.04,0.98,-9.83,-0.67
2934496,1.00,0.05,-0.02,0.04,1.60,-10.18,-0.71
2934530,1.00,0.05,-0.02,0.04,2.02,-10.48,-0.78
2934562,1.00,0.05,-0.02,0.03,2.36,-11.26,-0.71
2934595,1.00,0.06,-0.03,0.01,2.56,-12.38,-1.01
2934628,1.00,0.09,-0.04,-0.01,1.78,-10.33,-1.31
2934661,0.99,0.11,-0.03,-0.03,-0.46,-7.74,-0.31
2934694,0.99,0.11,-0.03,-0.05,-1.47,-8.69,0.94
2934727,0.99,0.11,-0.04,-0.05,-0.76,-8.83,1.05
2934759,0.99,0.10,-0.04,-0.04,0.28,-9.47,0.85
2934793,1.00,0.09,-0.04,-0.03,0.73,-9.94,0.71
2934824,1.00,0.08,-0.04,-0.01,0.88,-10.44,0.65
2934857,1.00,0.07,-0.04,-0.00,1.09,-10.44,0.51
2934890,1.00,0.06,-0.04,0.00,1.18,-10.14,0.41
2934923,1.00,0.06,-0.04,0.01,1.15,-10.03,0.26
2934955,1.00,0.05,-0.04,0.01,1.02,-9.99,0.17
2934988,1.00,0.05,-0.04,0.01,0.91,-9.97,0.07
2935021,1.00,0.04,-0.04,0.01,0.81,-10.00,0.00
2935055,1.00,0.04,-0.04,0.01,0.75,-10.06,-0.09
2935086,1.00,0.03,-0.04,0.01,0.76,-10.03,-0.19
2935119,1.00,0.02,-0.04,0.01,0.74,-9.99,-0.24
2935152,1.00,0.02,-0.04,0.01,0.70,-9.94,-0.36
2935185,1.00,0.02,-0.04,0.01,0.67,-10.04,-0.41
2935218,1.00,0.02,-0.04,0.01,0.74,-10.09,-0.51
2935251,1.00,0.02,-0.04,0.01,0.73,-10.01,-0.53
2935284,1.00,0.02,-0.04,0.01,0.65,-10.02,-0.58
2935318,1.00,0.02,-0.03,0.01,0.59,-10.19,-0.56
2935350,1.00,0.02,-0.03,0.00,0.64,-10.18,-0.57
2935383,1.00,0.02,-0.03,0.00,0.71,-9.99,-0.58
2935416,1.00,0.03,-0.03,0.00,0.70,-9.93,-0.56
2935449,1.00,0.03,-0.03,0.00,0.71,-9.98,-0.59
2935482,1.00,0.03,-0.04,0.00,0.80,-9.99,-0.61
2935515,1.00,0.03,-0.04,0.00,0.81,-10.00,-0.61
2935548,1.00,0.03,-0.04,0.00,0.80,-10.03,-0.62
2935582,1.00,0.03,-0.04,0.00,0.82,-10.03,-0.63
2935614,1.00,0.03,-0.04,0.00,0.87,-9.98,-0.63
2935646,1.00,0.03,-0.05,0.00,0.89,-9.96,-0.65
2935679,1.00,0.03,-0.05,0.00,0.91,-9.97,-0.67
2935712,1.00,0.03,-0.04,0.00,0.88,-10.00,-0.68
2935745,1.00,0.03,-0.05,0.00,0.89,-10.01,-0.68
2935778,1.00,0.04,-0.04,0.00,0.88,-10.03,-0.72
2935811,1.00,0.03,-0.04,0.00,0.86,-9.98,-0.71
2935845,1.00,0.03,-0.04,0.00,0.80,-9.99,-0.67
2935876,1.00,0.03,-0.04,0.00,0.83,-9.99,-0.67
2935909,1.00,0.03,-0.04,0.00,0.86,-9.95,-0.64
2935942,1.00,0.03,-0.04,0.00,0.89,-9.98,-0.62
2935975,1.00,0.03,-0.05,0.00,0.90,-9.99,-0.58
2936008,1.00,0.03,-0.04,0.00,0.87,-10.04,-0.55
2936041,1.00,0.03,-0.04,0.00,0.81,-10.04,-0.56
2936074,1.00,0.03,-0.04,0.00,0.78,-9.88,-0.56
2936108,1.00,0.03,-0.04,0.00,0.78,-9.88,-0.57
2936140,1.00,0.03,-0.04,0.00,0.82,-9.95,-0.60
2936172,1.00,0.03,-0.04,0.00,0.84,-10.01,-0.60
2936205,1.00,0.03,-0.04,0.00,0.81,-10.05,-0.60
2936237,1.00,0.03,-0.04,0.00,0.79,-10.17,-0.64
2936270,1.00,0.03,-0.04,0.00,0.80,-10.10,-0.57
2936303,1.00,0.03,-0.04,0.00,0.81,-10.03,-0.54
2936335,1.00,0.03,-0.04,0.00,0.84,-9.97,-0.53
2936369,1.00,0.02,-0.04,0.00,0.82,-9.80,-0.48
2936400,1.00,0.03,-0.04,0.00,0.82,-9.74,-0.53
2936432,1.00,0.03,-0.04,0.00,0.78,-9.79,-0.61
2936465,1.00,0.03,-0.04,0.00,0.72,-10.00,-0.67
2936498,1.00,0.03,-0.04,-0.00,0.70,-10.05,-0.73
2936530,1.00,0.03,-0.04,-0.00,0.72,-10.04,-0.74
2936562,1.00,0.03,-0.04,-0.00,0.75,-9.99,-0.75
2936595,1.00,0.03,-0.04,-0.00,0.80,-9.92,-0.77
2936629,1.00,0.04,-0.04,-0.00,0.80,-9.96,-0.78
2936661,1.00,0.04,-0.04,-0.00,0.77,-9.98,-0.79
2936693,1.00,0.04,-0.04,-0.00,0.71,-9.96,-0.82
2936726,1.00,0.04,-0.03,-0.00,0.69,-9.93,-0.85
2936758,1.00,0.04,-0.04,-0.00,0.75,-9.91,-0.93
2936791,1.00,0.04,-0.04,-0.00,0.78,-9.93,-0.99
2936823,1.00,0.04,-0.04,-0.00,0.83,-10.02,-1.03
2936856,1.00,0.04,-0.04,-0.00,0.89,-9.97,-1.01
2936889,1.00,0.04,-0.04,-0.00,0.89,-9.87,-1.02
2936920,1.00,0.05,-0.04,-0.00,0.89,-9.94,-1.09
2936953,1.00,0.05,-0.04,-0.01,0.83,-10.01,-1.12
2936986,1.00,0.05,-0.04,-0.01,0.71,-10.00,-1.15
2937019,1.00,0.05,-0.04,-0.01,0.64,-9.90,-1.23
2937052,1.00,0.05,-0.05,-0.01,0.62,-9.93,-1.32
2937085,1.00,0.05,-0.04,-0.02,0.57,-10.22,-1.36
2937117,1.00,0.05,-0.04,-0.02,0.49,-10.27,-1.35
2937150,1.00,0.05,-0.04,-0.03,0.38,-10.03,-1.29
2937182,1.00,0.06,-0.03,-0.03,0.36,-10.02,-1.16
2937214,1.00,0.06,-0.03,-0.03,0.39,-9.99,-1.01
2937246,1.00,0.06,-0.03,-0.02,0.59,-9.82,-0.87
2937279,1.00,0.06,-0.03,-0.02,0.73,-9.68,-0.78
2937312,1.00,0.06,-0.03,-0.02,0.87,-9.60,-0.81
2937344,1.00,0.06,-0.03,-0.02,0.85,-9.70,-0.89
2937376,1.00,0.05,-0.03,-0.01,0.87,-9.86,-0.97
2937410,1.00,0.05,-0.04,-0.01,0.80,-10.03,-1.09
2937442,1.00,0.05,-0.04,-0.01,0.72,-10.07,-1.12
2937475,1.00,0.05,-0.03,-0.00,0.67,-10.20,-1.11
2937507,1.00,0.05,-0.03,-0.00,0.65,-9.96,-1.04
2937540,1.00,0.05,-0.03,0.00,0.73,-9.77,-1.05
2937581,1.00,0.05,-0.04,0.00,0.87,-9.69,-1.05
2937613,1.00,0.05,-0.04,0.00,0.91,-9.94,-1.09
2937646,1.00,0.05,-0.04,0.00,0.90,-9.96,-1.14
2937680,1.00,0.05,-0.04,0.00,0.84,-9.91,-1.14
2937712,1.00,0.06,-0.04,0.00,0.82,-9.96,-1.14
2937745,1.00,0.06,-0.04,0.00,0.80,-9.80,-1.18
2937778,1.00,0.06,-0.04,0.00,0.76,-9.90,-1.23
2937811,1.00,0.06,-0.04,0.00,0.75,-10.03,-1.26
2937844,1.00,0.06,-0.04,0.00,0.80,-10.10,-1.33
2937877,1.00,0.06,-0.04,0.00,0.83,-9.68,-1.24
2937910,1.00,0.06,-0.04,0.00,0.81,-9.61,-1.22
2937944,1.00,0.06,-0.05,0.00,0.93,-9.69,-1.25
2937975,1.00,0.06,-0.05,0.01,1.06,-9.82,-1.30
2938007,1.00,0.06,-0.05,0.01,1.02,-9.98,-1.38
2938040,1.00,0.06,-0.05,0.00,0.95,-10.26,-1.44
2938073,1.00,0.06,-0.05,0.00,1.00,-10.13,-1.44
2938106,1.00,0.07,-0.05,0.00,1.00,-9.95,-1.45
2938139,1.00,0.07,-0.05,0.00,0.95,-9.74,-1.49
2938172,1.00,0.07,-0.05,0.00,0.89,-9.87,-1.49
2938206,1.00,0.07,-0.05,0.00,0.88,-9.90,-1.46
2938237,1.00,0.07,-0.05,0.00,0.74,-9.93,-1.42
2938270,1.00,0.07,-0.05,0.00,0.63,-9.84,-1.37
2938302,1.00,0.07,-0.05,0.00,0.55,-9.76,-1.34
2938335,1.00,0.07,-0.04,0.00,0.42,-9.81,-1.35
2938368,1.00,0.07,-0.04,0.00,0.33,-9.93,-1.40
2938401,1.00,0.07,-0.04,0.00,0.20,-10.03,-1.48
2938434,1.00,0.07,-0.04,0.00,0.22,-10.09,-1.52
2938468,1.00,0.07,-0.04,-0.00,0.21,-9.91,-1.55
2938499,1.00,0.07,-0.04,-0.00,0.20,-9.64,-1.52
2938532,1.00,0.07,-0.03,-0.00,0.12,-9.65,-1.52
2938565,1.00,0.07,-0.03,-0.00,0.18,-9.85,-1.50
2938597,1.00,0.07,-0.02,0.00,0.38,-9.97,-1.48
2938630,1.00,0.07,-0.03,0.00,0.58,-10.02,-1.41
2938663,1.00,0.07,-0.03,0.00,0.57,-9.98,-1.36
2938696,1.00,0.07,-0.02,0.00,0.45,-9.89,-1.31
2938730,1.00,0.07,-0.02,0.00,0.33,-10.05,-1.35
2938761,1.00,0.07,-0.02,0.00,0.55,-10.15,-1.34
2938794,1.00,0.07,-0.03,0.00,0.73,-9.83,-1.27
2938827,1.00,0.07,-0.03,0.00,0.66,-9.67,-1.18
2938860,1.00,0.07,-0.03,0.01,0.53,-9.68,-1.12
2938892,1.00,0.07,-0.03,0.01,0.34,-9.73,-1.11
2938924,1.00,0.07,-0.02,0.01,0.12,-10.23,-1.11
2938957,1.00,0.07,-0.02,0.01,0.33,-10.32,-1.12
2938990,1.00,0.07,-0.03,0.01,0.62,-10.06,-1.06
2939022,1.00,0.07,-0.03,0.01,0.57,-9.86,-0.99
2939054,1.00,0.07,-0.03,0.01,0.39,-9.72,-0.94
2939087,1.00,0.06,-0.03,0.01,0.13,-9.73,-0.86
2939119,1.00,0.06,-0.02,0.01,0.01,-9.82,-0.81
2939152,1.00,0.06,-0.02,0.01,0.01,-9.97,-0.84
2939184,1.00,0.06,-0.02,0.01,0.27,-10.07,-0.91
2939217,1.00,0.05,-0.02,0.01,0.41,-10.04,-0.93
