Line,Milis,Type,Side,W,X,Y,Z,,,,,,,,,,,,,,,,,
695,52076,DATA,R,0.84,-0.14,0.04,-0.52,,,,,,,,,,,,,,,,,
695,52103,DATA,L,0.91,-0.13,-0.02,-0.4,,,,,,,,,,,,,,,,,
695,52116,DATA,R,0.83,-0.16,0.06,-0.52,,,,,,,,,,,,,,,,,
695,52143,DATA,L,0.91,-0.1,-0.03,-0.4,,,,,,,,,,,,,,,,,
695,52156,DATA,R,0.82,-0.19,0.08,-0.53,,,,,,,,,,,,,,,,,
695,52183,DATA,L,0.91,-0.07,-0.04,-0.41,,,,,,,,,,,,,,,,,
695,52198,DATA,R,0.82,-0.21,0.09,-0.53,,,,,,,,,,,,,,,,,
695,52223,DATA,L,0.91,-0.06,-0.05,-0.41,,,,,,,,,,,,,,,,,
695,52235,DATA,R,0.82,-0.22,0.09,-0.53,,,,,,,,,,,,,,,,,
695,52263,DATA,L,0.91,-0.07,-0.04,-0.41,,,,,,,,,,,,,,,,,
695,52275,DATA,R,0.82,-0.21,0.08,-0.52,,,,,,,,,,,,,,,,,
695,52303,DATA,L,0.91,-0.08,-0.03,-0.4,,,,,,,,,,,,,,,,,
695,52315,DATA,R,0.83,-0.2,0.07,-0.52,,,,,,,,,,,,,,,,,
695,52343,DATA,L,0.91,-0.1,-0.01,-0.4,,,,,,,,,,,,,,,,,
695,52355,DATA,R,0.84,-0.18,0.05,-0.51,,,,,,,,,,,,,,,,,
695,52383,DATA,L,0.91,-0.12,0,-0.4,,,,,,,,,,,,,,,,,
695,52395,DATA,R,0.84,-0.16,0.03,-0.51,,,,,,,,,,,,,,,,,
695,52423,DATA,L,0.9,-0.14,0.02,-0.41,,,,,,,,,,,,,,,,,
695,52440,DATA,R,0.85,-0.14,0.01,-0.51,,,,,,,,,,,,,,,,,
695,52463,DATA,L,0.9,-0.16,0.02,-0.41,,,,,,,,,,,,,,,,,
695,52476,DATA,R,0.85,-0.13,0.01,-0.51,,,,,,,,,,,,,,,,,
695,52503,DATA,L,0.9,-0.16,0.03,-0.41,,,,,,,,,,,,,,,,,
695,52516,DATA,R,0.85,-0.13,0,-0.51,,,,,,,,,,,,,,,,,
695,52543,DATA,L,0.9,-0.17,0.03,-0.41,,,,,,,,,,,,,,,,,
695,52556,DATA,R,0.85,-0.13,0,-0.51,,,,,,,,,,,,,,,,,
695,52583,DATA,L,0.9,-0.16,0.03,-0.41,,,,,,,,,,,,,,,,,
695,52596,DATA,R,0.85,-0.13,0,-0.51,,,,,,,,,,,,,,,,,
695,52623,DATA,L,0.9,-0.16,0.03,-0.41,,,,,,,,,,,,,,,,,
695,52636,DATA,R,0.85,-0.13,0,-0.51,,,,,,,,,,,,,,,,,
695,52663,DATA,L,0.9,-0.16,0.03,-0.41,,,,,,,,,,,,,,,,,
695,52678,DATA,R,0.85,-0.13,0.01,-0.51,,,,,,,,,,,,,,,,,
695,52703,DATA,L,0.9,-0.16,0.03,-0.41,,,,,,,,,,,,,,,,,
695,52716,DATA,R,0.85,-0.13,0.01,-0.51,,,,,,,,,,,,,,,,,
695,52743,DATA,L,0.9,-0.16,0.03,-0.41,,,,,,,,,,,,,,,,,
695,52756,DATA,R,0.85,-0.13,0.01,-0.52,,,,,,,,,,,,,,,,,
695,52783,DATA,L,0.9,-0.16,0.03,-0.41,,,,,,,,,,,,,,,,,
695,52795,DATA,R,0.85,-0.13,0.01,-0.52,,,,,,,,,,,,,,,,,
695,52823,DATA,L,0.9,-0.17,0.03,-0.41,,,,,,,,,,,,,,,,,
695,52835,DATA,R,0.85,-0.12,0,-0.52,,,,,,,,,,,,,,,,,
695,52864,DATA,L,0.89,-0.17,0.03,-0.41,,,,,,,,,,,,,,,,,
695,52877,DATA,R,0.85,-0.12,0,-0.52,,,,,,,,,,,,,,,,,
695,52904,DATA,L,0.89,-0.17,0.03,-0.41,,,,,,,,,,,,,,,,,
695,52919,DATA,R,0.85,-0.12,0,-0.52,,,,,,,,,,,,,,,,,
695,52944,DATA,L,0.89,-0.17,0.03,-0.41,,,,,,,,,,,,,,,,,
695,52956,DATA,R,0.85,-0.12,0,-0.52,,,,,,,,,,,,,,,,,
695,52984,DATA,L,0.89,-0.17,0.03,-0.41,,,,,,,,,,,,,,,,,
695,52996,DATA,R,0.85,-0.12,0,-0.52,,,,,,,,,,,,,,,,,
695,53024,DATA,L,0.89,-0.18,0.03,-0.41,,,,,,,,,,,,,,,,,
695,53036,DATA,R,0.85,-0.11,0,-0.52,,,,,,,,,,,,,,,,,
695,53064,DATA,L,0.89,-0.18,0.03,-0.42,,,,,,,,,,,,,,,,,
695,53076,DATA,R,0.85,-0.11,0,-0.52,,,,,,,,,,,,,,,,,
695,53104,DATA,L,0.89,-0.18,0.03,-0.42,,,,,,,,,,,,,,,,,
695,53116,DATA,R,0.84,-0.11,0,-0.52,,,,,,,,,,,,,,,,,
695,53144,DATA,L,0.89,-0.17,0.03,-0.41,,,,,,,,,,,,,,,,,
695,53156,DATA,R,0.84,-0.12,0.01,-0.52,,,,,,,,,,,,,,,,,
695,53183,DATA,L,0.89,-0.17,0.03,-0.41,,,,,,,,,,,,,,,,,
695,53196,DATA,R,0.84,-0.12,0.01,-0.52,,,,,,,,,,,,,,,,,
695,53223,DATA,L,0.89,-0.17,0.03,-0.41,,,,,,,,,,,,,,,,,
695,53236,DATA,R,0.84,-0.12,0.01,-0.52,,,,,,,,,,,,,,,,,
695,53263,DATA,L,0.89,-0.17,0.03,-0.42,,,,,,,,,,,,,,,,,
695,53276,DATA,R,0.84,-0.12,0.01,-0.52,,,,,,,,,,,,,,,,,
695,53303,DATA,L,0.89,-0.17,0.03,-0.42,,,,,,,,,,,,,,,,,
695,53316,DATA,R,0.84,-0.12,0.01,-0.52,,,,,,,,,,,,,,,,,
695,53343,DATA,L,0.89,-0.17,0.03,-0.42,,,,,,,,,,,,,,,,,
695,53356,DATA,R,0.84,-0.12,0.01,-0.53,,,,,,,,,,,,,,,,,
695,53383,DATA,L,0.89,-0.17,0.03,-0.42,,,,,,,,,,,,,,,,,
695,53396,DATA,R,0.84,-0.12,0.01,-0.53,,,,,,,,,,,,,,,,,
695,53423,DATA,L,0.89,-0.17,0.03,-0.42,,,,,,,,,,,,,,,,,
695,53437,DATA,R,0.84,-0.12,0.01,-0.53,,,,,,,,,,,,,,,,,
695,53463,DATA,L,0.89,-0.17,0.03,-0.42,,,,,,,,,,,,,,,,,
695,53476,DATA,R,0.84,-0.11,0.01,-0.53,,,,,,,,,,,,,,,,,
695,53504,DATA,L,0.89,-0.18,0.03,-0.42,,,,,,,,,,,,,,,,,
695,53517,DATA,R,0.84,-0.11,0.01,-0.53,,,,,,,,,,,,,,,,,
695,53544,DATA,L,0.89,-0.18,0.03,-0.42,,,,,,,,,,,,,,,,,
695,53557,DATA,R,0.84,-0.11,0.01,-0.53,,,,,,,,,,,,,,,,,
695,53584,DATA,L,0.89,-0.18,0.03,-0.42,,,,,,,,,,,,,,,,,
695,53597,DATA,R,0.84,-0.11,0.01,-0.53,,,,,,,,,,,,,,,,,
695,53624,DATA,L,0.89,-0.18,0.03,-0.42,,,,,,,,,,,,,,,,,
695,53637,DATA,R,0.84,-0.11,0.01,-0.53,,,,,,,,,,,,,,,,,
695,53664,DATA,L,0.89,-0.18,0.03,-0.42,,,,,,,,,,,,,,,,,
695,53679,DATA,R,0.84,-0.11,0.01,-0.53,,,,,,,,,,,,,,,,,
695,53703,DATA,L,0.89,-0.18,0.03,-0.42,,,,,,,,,,,,,,,,,
695,53716,DATA,R,0.84,-0.11,0.01,-0.53,,,,,,,,,,,,,,,,,
695,53743,DATA,L,0.89,-0.18,0.03,-0.42,,,,,,,,,,,,,,,,,
695,53756,DATA,R,0.84,-0.11,0.01,-0.53,,,,,,,,,,,,,,,,,
695,53783,DATA,L,0.89,-0.18,0.03,-0.42,,,,,,,,,,,,,,,,,
695,53796,DATA,R,0.84,-0.11,0.01,-0.53,,,,,,,,,,,,,,,,,
695,53823,DATA,L,0.89,-0.18,0.03,-0.42,,,,,,,,,,,,,,,,,
695,53836,DATA,R,0.84,-0.11,0.01,-0.53,,,,,,,,,,,,,,,,,
695,53863,DATA,L,0.89,-0.18,0.03,-0.42,,,,,,,,,,,,,,,,,
695,53876,DATA,R,0.84,-0.11,0.01,-0.53,,,,,,,,,,,,,,,,,
695,53904,DATA,L,0.89,-0.18,0.03,-0.42,,,,,,,,,,,,,,,,,
695,53917,DATA,R,0.84,-0.11,0.01,-0.53,,,,,,,,,,,,,,,,,
695,53944,DATA,L,0.89,-0.18,0.03,-0.42,,,,,,,,,,,,,,,,,
695,53956,DATA,R,0.84,-0.11,0.01,-0.53,,,,,,,,,,,,,,,,,
695,53984,DATA,L,0.89,-0.18,0.03,-0.42,,,,,,,,,,,,,,,,,
695,53996,DATA,R,0.84,-0.11,0.01,-0.53,,,,,,,,,,,,,,,,,
695,54023,DATA,L,0.89,-0.18,0.03,-0.41,,,,,,,,,,,,,,,,,
695,54036,DATA,R,0.84,-0.11,0.01,-0.52,,,,,,,,,,,,,,,,,
695,54063,DATA,L,0.89,-0.18,0.03,-0.41,,,,,,,,,,,,,,,,,
695,54076,DATA,R,0.84,-0.11,0.01,-0.52,,,,,,,,,,,,,,,,,
695,54104,DATA,L,0.89,-0.18,0.03,-0.41,,,,,,,,,,,,,,,,,
695,54117,DATA,R,0.84,-0.11,0.01,-0.52,,,,,,,,,,,,,,,,,
695,54144,DATA,L,0.89,-0.18,0.03,-0.42,,,,,,,,,,,,,,,,,
695,54156,DATA,R,0.84,-0.11,0.01,-0.53,,,,,,,,,,,,,,,,,
695,54184,DATA,L,0.89,-0.18,0.03,-0.42,,,,,,,,,,,,,,,,,
695,54196,DATA,R,0.84,-0.11,0.01,-0.53,,,,,,,,,,,,,,,,,
695,54223,DATA,L,0.89,-0.18,0.03,-0.42,,,,,,,,,,,,,,,,,
695,54236,DATA,R,0.84,-0.11,0.01,-0.53,,,,,,,,,,,,,,,,,
695,54264,DATA,L,0.89,-0.18,0.03,-0.42,,,,,,,,,,,,,,,,,
695,54277,DATA,R,0.84,-0.11,0.01,-0.53,,,,,,,,,,,,,,,,,
695,54304,DATA,L,0.89,-0.18,0.03,-0.42,,,,,,,,,,,,,,,,,
695,54317,DATA,R,0.84,-0.11,0.01,-0.53,,,,,,,,,,,,,,,,,
695,54344,DATA,L,0.89,-0.18,0.03,-0.42,,,,,,,,,,,,,,,,,
695,54357,DATA,R,0.84,-0.1,0.01,-0.53,,,,,,,,,,,,,,,,,
695,54384,DATA,L,0.89,-0.18,0.03,-0.42,,,,,,,,,,,,,,,,,
695,54399,DATA,R,0.84,-0.1,0.01,-0.53,,,,,,,,,,,,,,,,,
695,54424,DATA,L,0.89,-0.18,0.03,-0.42,,,,,,,,,,,,,,,,,
695,54436,DATA,R,0.84,-0.1,0.01,-0.53,,,,,,,,,,,,,,,,,
695,54464,DATA,L,0.89,-0.18,0.03,-0.42,,,,,,,,,,,,,,,,,
695,54476,DATA,R,0.84,-0.1,0.01,-0.53,,,,,,,,,,,,,,,,,
695,54504,DATA,L,0.89,-0.18,0.03,-0.42,,,,,,,,,,,,,,,,,
695,54516,DATA,R,0.84,-0.1,0.01,-0.53,,,,,,,,,,,,,,,,,
695,54543,DATA,L,0.89,-0.18,0.03,-0.42,,,,,,,,,,,,,,,,,
695,54556,DATA,R,0.84,-0.1,0.01,-0.53,,,,,,,,,,,,,,,,,
695,54583,DATA,L,0.89,-0.18,0.03,-0.43,,,,,,,,,,,,,,,,,
695,54596,DATA,R,0.84,-0.1,0.01,-0.53,,,,,,,,,,,,,,,,,
695,54623,DATA,L,0.89,-0.18,0.03,-0.43,,,,,,,,,,,,,,,,,
695,54638,DATA,R,0.84,-0.1,0.01,-0.54,,,,,,,,,,,,,,,,,
695,54665,DATA,L,0.88,-0.18,0.03,-0.43,,,,,,,,,,,,,,,,,
695,54677,DATA,R,0.84,-0.1,0.01,-0.54,,,,,,,,,,,,,,,,,
695,54704,DATA,L,0.88,-0.18,0.03,-0.43,,,,,,,,,,,,,,,,,
695,54717,DATA,R,0.84,-0.1,0.01,-0.54,,,,,,,,,,,,,,,,,
695,54744,DATA,L,0.88,-0.18,0.03,-0.43,,,,,,,,,,,,,,,,,
695,54757,DATA,R,0.84,-0.1,0.01,-0.54,,,,,,,,,,,,,,,,,
695,54784,DATA,L,0.88,-0.18,0.03,-0.43,,,,,,,,,,,,,,,,,
695,54797,DATA,R,0.84,-0.1,0.01,-0.54,,,,,,,,,,,,,,,,,
695,54824,DATA,L,0.88,-0.19,0.03,-0.43,,,,,,,,,,,,,,,,,
695,54837,DATA,R,0.84,-0.1,0.01,-0.54,,,,,,,,,,,,,,,,,
695,54864,DATA,L,0.88,-0.19,0.03,-0.43,,,,,,,,,,,,,,,,,
695,54879,DATA,R,0.84,-0.1,0.01,-0.54,,,,,,,,,,,,,,,,,
695,54905,DATA,L,0.88,-0.19,0.03,-0.43,,,,,,,,,,,,,,,,,
695,54917,DATA,R,0.84,-0.1,0.01,-0.54,,,,,,,,,,,,,,,,,
695,54944,DATA,L,0.88,-0.19,0.03,-0.43,,,,,,,,,,,,,,,,,
695,54956,DATA,R,0.84,-0.1,0.01,-0.54,,,,,,,,,,,,,,,,,
695,54984,DATA,L,0.88,-0.19,0.03,-0.43,,,,,,,,,,,,,,,,,
695,54996,DATA,R,0.84,-0.1,0.01,-0.54,,,,,,,,,,,,,,,,,
695,55024,DATA,L,0.88,-0.19,0.03,-0.43,,,,,,,,,,,,,,,,,
695,55036,DATA,R,0.84,-0.1,0.01,-0.54,,,,,,,,,,,,,,,,,
695,55064,DATA,L,0.88,-0.19,0.04,-0.43,,,,,,,,,,,,,,,,,
695,55076,DATA,R,0.84,-0.1,0.01,-0.54,,,,,,,,,,,,,,,,,
695,55104,DATA,L,0.88,-0.19,0.04,-0.43,,,,,,,,,,,,,,,,,
695,55119,DATA,R,0.84,-0.1,0.01,-0.54,,,,,,,,,,,,,,,,,
695,55144,DATA,L,0.88,-0.19,0.04,-0.43,,,,,,,,,,,,,,,,,
695,55156,DATA,R,0.84,-0.09,0.01,-0.54,,,,,,,,,,,,,,,,,
695,55184,DATA,L,0.88,-0.19,0.04,-0.43,,,,,,,,,,,,,,,,,
695,55196,DATA,R,0.84,-0.09,0.01,-0.54,,,,,,,,,,,,,,,,,
695,55224,DATA,L,0.88,-0.19,0.04,-0.43,,,,,,,,,,,,,,,,,
695,55236,DATA,R,0.84,-0.09,0.01,-0.54,,,,,,,,,,,,,,,,,
695,55264,DATA,L,0.88,-0.19,0.04,-0.43,,,,,,,,,,,,,,,,,
695,55276,DATA,R,0.83,-0.09,0.01,-0.54,,,,,,,,,,,,,,,,,
695,55305,DATA,L,0.88,-0.19,0.03,-0.43,,,,,,,,,,,,,,,,,
695,55317,DATA,R,0.83,-0.1,0.02,-0.54,,,,,,,,,,,,,,,,,
695,55345,DATA,L,0.88,-0.18,0.03,-0.43,,,,,,,,,,,,,,,,,
695,55360,DATA,R,0.83,-0.1,0.02,-0.55,,,,,,,,,,,,,,,,,
695,55385,DATA,L,0.88,-0.17,0.03,-0.44,,,,,,,,,,,,,,,,,
695,55397,DATA,R,0.83,-0.11,0.03,-0.55,,,,,,,,,,,,,,,,,
695,55425,DATA,L,0.88,-0.16,0.02,-0.44,,,,,,,,,,,,,,,,,
695,55437,DATA,R,0.83,-0.12,0.03,-0.55,,,,,,,,,,,,,,,,,
695,55465,DATA,L,0.89,-0.15,0.02,-0.44,,,,,,,,,,,,,,,,,
695,55477,DATA,R,0.83,-0.13,0.04,-0.55,,,,,,,,,,,,,,,,,
695,55505,DATA,L,0.89,-0.14,0.01,-0.44,,,,,,,,,,,,,,,,,
695,55520,DATA,R,0.82,-0.14,0.05,-0.55,,,,,,,,,,,,,,,,,
695,55545,DATA,L,0.89,-0.14,0.01,-0.44,,,,,,,,,,,,,,,,,
695,55557,DATA,R,0.82,-0.14,0.05,-0.55,,,,,,,,,,,,,,,,,
695,55585,DATA,L,0.89,-0.14,0.01,-0.44,,,,,,,,,,,,,,,,,
695,55597,DATA,R,0.82,-0.14,0.05,-0.55,,,,,,,,,,,,,,,,,
695,55625,DATA,L,0.89,-0.14,0.01,-0.44,,,,,,,,,,,,,,,,,
695,55637,DATA,R,0.82,-0.14,0.05,-0.55,,,,,,,,,,,,,,,,,
695,55665,DATA,L,0.89,-0.14,0.01,-0.44,,,,,,,,,,,,,,,,,
695,55677,DATA,R,0.82,-0.14,0.05,-0.55,,,,,,,,,,,,,,,,,
695,55705,DATA,L,0.89,-0.15,0.01,-0.44,,,,,,,,,,,,,,,,,
695,55717,DATA,R,0.82,-0.13,0.05,-0.55,,,,,,,,,,,,,,,,,
695,55744,DATA,L,0.88,-0.15,0.01,-0.44,,,,,,,,,,,,,,,,,
695,55757,DATA,R,0.82,-0.13,0.04,-0.55,,,,,,,,,,,,,,,,,
695,55784,DATA,L,0.88,-0.16,0.02,-0.44,,,,,,,,,,,,,,,,,
695,55797,DATA,R,0.83,-0.12,0.04,-0.55,,,,,,,,,,,,,,,,,
695,55824,DATA,L,0.88,-0.16,0.02,-0.44,,,,,,,,,,,,,,,,,
695,55837,DATA,R,0.83,-0.12,0.04,-0.55,,,,,,,,,,,,,,,,,
695,55864,DATA,L,0.88,-0.17,0.02,-0.44,,,,,,,,,,,,,,,,,
695,55877,DATA,R,0.83,-0.11,0.04,-0.55,,,,,,,,,,,,,,,,,
695,55904,DATA,L,0.88,-0.17,0.02,-0.44,,,,,,,,,,,,,,,,,
695,55917,DATA,R,0.83,-0.11,0.03,-0.55,,,,,,,,,,,,,,,,,
695,55944,DATA,L,0.88,-0.17,0.02,-0.44,,,,,,,,,,,,,,,,,
695,55957,DATA,R,0.83,-0.11,0.03,-0.55,,,,,,,,,,,,,,,,,
695,55984,DATA,L,0.88,-0.17,0.03,-0.44,,,,,,,,,,,,,,,,,
695,55997,DATA,R,0.83,-0.11,0.03,-0.55,,,,,,,,,,,,,,,,,
695,56024,DATA,L,0.88,-0.17,0.03,-0.44,,,,,,,,,,,,,,,,,
695,56037,DATA,R,0.83,-0.11,0.03,-0.55,,,,,,,,,,,,,,,,,
695,56064,DATA,L,0.88,-0.18,0.03,-0.44,,,,,,,,,,,,,,,,,
695,56077,DATA,R,0.83,-0.11,0.03,-0.55,,,,,,,,,,,,,,,,,
695,56104,DATA,L,0.88,-0.18,0.03,-0.45,,,,,,,,,,,,,,,,,
695,56117,DATA,R,0.83,-0.11,0.03,-0.55,,,,,,,,,,,,,,,,,
695,56144,DATA,L,0.88,-0.17,0.03,-0.45,,,,,,,,,,,,,,,,,
695,56157,DATA,R,0.83,-0.11,0.03,-0.55,,,,,,,,,,,,,,,,,
695,56185,DATA,L,0.88,-0.17,0.03,-0.45,,,,,,,,,,,,,,,,,
695,56197,DATA,R,0.83,-0.11,0.03,-0.55,,,,,,,,,,,,,,,,,
695,56225,DATA,L,0.88,-0.17,0.03,-0.45,,,,,,,,,,,,,,,,,
695,56237,DATA,R,0.83,-0.11,0.03,-0.55,,,,,,,,,,,,,,,,,
695,56265,DATA,L,0.88,-0.17,0.03,-0.45,,,,,,,,,,,,,,,,,
695,56277,DATA,R,0.83,-0.12,0.03,-0.55,,,,,,,,,,,,,,,,,
695,56305,DATA,L,0.88,-0.16,0.02,-0.45,,,,,,,,,,,,,,,,,
695,56317,DATA,R,0.82,-0.12,0.04,-0.55,,,,,,,,,,,,,,,,,
695,56345,DATA,L,0.88,-0.15,0.02,-0.45,,,,,,,,,,,,,,,,,
695,56357,DATA,R,0.82,-0.13,0.04,-0.55,,,,,,,,,,,,,,,,,
695,56385,DATA,L,0.88,-0.14,0.01,-0.45,,,,,,,,,,,,,,,,,
695,56397,DATA,R,0.82,-0.14,0.05,-0.55,,,,,,,,,,,,,,,,,
695,56425,DATA,L,0.88,-0.14,0.01,-0.45,,,,,,,,,,,,,,,,,
695,56437,DATA,R,0.82,-0.14,0.06,-0.55,,,,,,,,,,,,,,,,,
695,56465,DATA,L,0.88,-0.13,0.01,-0.45,,,,,,,,,,,,,,,,,
695,56477,DATA,R,0.82,-0.14,0.06,-0.55,,,,,,,,,,,,,,,,,
695,56504,DATA,L,0.88,-0.13,0,-0.45,,,,,,,,,,,,,,,,,
695,56517,DATA,R,0.82,-0.15,0.06,-0.55,,,,,,,,,,,,,,,,,
695,56544,DATA,L,0.88,-0.13,0,-0.45,,,,,,,,,,,,,,,,,
695,56557,DATA,R,0.82,-0.15,0.06,-0.56,,,,,,,,,,,,,,,,,
695,56584,DATA,L,0.88,-0.13,0,-0.45,,,,,,,,,,,,,,,,,
695,56597,DATA,R,0.82,-0.15,0.06,-0.56,,,,,,,,,,,,,,,,,
695,56624,DATA,L,0.88,-0.14,0,-0.45,,,,,,,,,,,,,,,,,
695,56637,DATA,R,0.82,-0.14,0.06,-0.56,,,,,,,,,,,,,,,,,
695,56664,DATA,L,0.88,-0.14,0,-0.45,,,,,,,,,,,,,,,,,
695,56677,DATA,R,0.82,-0.14,0.06,-0.56,,,,,,,,,,,,,,,,,
695,56704,DATA,L,0.88,-0.15,0,-0.45,,,,,,,,,,,,,,,,,
695,56717,DATA,R,0.82,-0.13,0.06,-0.56,,,,,,,,,,,,,,,,,
695,56744,DATA,L,0.88,-0.15,0.01,-0.45,,,,,,,,,,,,,,,,,
695,56763,DATA,R,0.82,-0.13,0.06,-0.56,,,,,,,,,,,,,,,,,
695,56785,DATA,L,0.88,-0.16,0.01,-0.45,,,,,,,,,,,,,,,,,
695,56798,DATA,R,0.82,-0.12,0.05,-0.56,,,,,,,,,,,,,,,,,
695,56825,DATA,L,0.88,-0.16,0.01,-0.45,,,,,,,,,,,,,,,,,
695,56840,DATA,R,0.82,-0.12,0.05,-0.56,,,,,,,,,,,,,,,,,
695,56865,DATA,L,0.87,-0.17,0.01,-0.45,,,,,,,,,,,,,,,,,
695,56878,DATA,R,0.82,-0.11,0.05,-0.56,,,,,,,,,,,,,,,,,
695,56905,DATA,L,0.87,-0.17,0.02,-0.45,,,,,,,,,,,,,,,,,
695,56918,DATA,R,0.82,-0.11,0.05,-0.56,,,,,,,,,,,,,,,,,
695,56945,DATA,L,0.87,-0.17,0.02,-0.46,,,,,,,,,,,,,,,,,
695,56958,DATA,R,0.82,-0.11,0.05,-0.56,,,,,,,,,,,,,,,,,
695,56985,DATA,L,0.87,-0.17,0.02,-0.46,,,,,,,,,,,,,,,,,
695,56998,DATA,R,0.82,-0.11,0.05,-0.56,,,,,,,,,,,,,,,,,
695,57025,DATA,L,0.87,-0.17,0.02,-0.46,,,,,,,,,,,,,,,,,
695,57038,DATA,R,0.82,-0.11,0.05,-0.56,,,,,,,,,,,,,,,,,
695,57065,DATA,L,0.87,-0.16,0.01,-0.46,,,,,,,,,,,,,,,,,
695,57080,DATA,R,0.82,-0.12,0.05,-0.56,,,,,,,,,,,,,,,,,
695,57105,DATA,L,0.87,-0.16,0.01,-0.46,,,,,,,,,,,,,,,,,
695,57118,DATA,R,0.82,-0.12,0.05,-0.56,,,,,,,,,,,,,,,,,
695,57145,DATA,L,0.88,-0.16,0.01,-0.46,,,,,,,,,,,,,,,,,
695,57158,DATA,R,0.82,-0.12,0.05,-0.56,,,,,,,,,,,,,,,,,
695,57185,DATA,L,0.88,-0.16,0.01,-0.46,,,,,,,,,,,,,,,,,
695,57198,DATA,R,0.82,-0.12,0.05,-0.56,,,,,,,,,,,,,,,,,
695,57225,DATA,L,0.88,-0.15,0.01,-0.46,,,,,,,,,,,,,,,,,
695,57238,DATA,R,0.82,-0.13,0.06,-0.56,,,,,,,,,,,,,,,,,
695,57265,DATA,L,0.88,-0.14,0.01,-0.46,,,,,,,,,,,,,,,,,
695,57278,DATA,R,0.82,-0.14,0.06,-0.56,,,,,,,,,,,,,,,,,
695,57305,DATA,L,0.88,-0.14,0.01,-0.46,,,,,,,,,,,,,,,,,
695,57320,DATA,R,0.81,-0.14,0.07,-0.56,,,,,,,,,,,,,,,,,
695,57345,DATA,L,0.88,-0.13,0,-0.46,,,,,,,,,,,,,,,,,
695,57361,DATA,R,0.81,-0.15,0.07,-0.56,,,,,,,,,,,,,,,,,
695,57386,DATA,L,0.88,-0.13,0,-0.46,,,,,,,,,,,,,,,,,
695,57398,DATA,R,0.81,-0.15,0.07,-0.55,,,,,,,,,,,,,,,,,
695,57424,DATA,L,0.88,-0.13,0,-0.46,,,,,,,,,,,,,,,,,
695,57437,DATA,R,0.82,-0.15,0.07,-0.55,,,,,,,,,,,,,,,,,
695,57464,DATA,L,0.88,-0.13,0,-0.46,,,,,,,,,,,,,,,,,
695,57477,DATA,R,0.82,-0.15,0.07,-0.55,,,,,,,,,,,,,,,,,
695,57505,DATA,L,0.88,-0.13,0,-0.46,,,,,,,,,,,,,,,,,
695,57517,DATA,R,0.82,-0.15,0.07,-0.55,,,,,,,,,,,,,,,,,
695,57545,DATA,L,0.88,-0.13,0,-0.46,,,,,,,,,,,,,,,,,
695,57560,DATA,R,0.82,-0.15,0.07,-0.56,,,,,,,,,,,,,,,,,
695,57584,DATA,L,0.88,-0.14,0,-0.46,,,,,,,,,,,,,,,,,
695,57597,DATA,R,0.82,-0.14,0.07,-0.56,,,,,,,,,,,,,,,,,
695,57626,DATA,L,0.88,-0.14,0.01,-0.46,,,,,,,,,,,,,,,,,
695,57638,DATA,R,0.82,-0.14,0.06,-0.56,,,,,,,,,,,,,,,,,
695,57666,DATA,L,0.87,-0.15,0.01,-0.46,,,,,,,,,,,,,,,,,
695,57678,DATA,R,0.82,-0.13,0.06,-0.56,,,,,,,,,,,,,,,,,
695,57706,DATA,L,0.87,-0.15,0.01,-0.46,,,,,,,,,,,,,,,,,
695,57718,DATA,R,0.82,-0.13,0.06,-0.56,,,,,,,,,,,,,,,,,
695,57746,DATA,L,0.87,-0.16,0.01,-0.46,,,,,,,,,,,,,,,,,
695,57758,DATA,R,0.82,-0.13,0.05,-0.56,,,,,,,,,,,,,,,,,
695,57786,DATA,L,0.87,-0.16,0.02,-0.46,,,,,,,,,,,,,,,,,
695,57801,DATA,R,0.82,-0.12,0.05,-0.56,,,,,,,,,,,,,,,,,
695,57825,DATA,L,0.87,-0.16,0.02,-0.47,,,,,,,,,,,,,,,,,
695,57838,DATA,R,0.82,-0.12,0.05,-0.56,,,,,,,,,,,,,,,,,
695,57865,DATA,L,0.87,-0.16,0.02,-0.47,,,,,,,,,,,,,,,,,
695,57878,DATA,R,0.82,-0.12,0.05,-0.56,,,,,,,,,,,,,,,,,
695,57905,DATA,L,0.87,-0.16,0.02,-0.47,,,,,,,,,,,,,,,,,
695,57918,DATA,R,0.82,-0.12,0.05,-0.56,,,,,,,,,,,,,,,,,
695,57945,DATA,L,0.87,-0.16,0.02,-0.47,,,,,,,,,,,,,,,,,
695,57958,DATA,R,0.82,-0.12,0.05,-0.56,,,,,,,,,,,,,,,,,
695,57985,DATA,L,0.87,-0.16,0.02,-0.47,,,,,,,,,,,,,,,,,
695,57998,DATA,R,0.82,-0.12,0.05,-0.56,,,,,,,,,,,,,,,,,
695,58025,DATA,L,0.87,-0.16,0.02,-0.47,,,,,,,,,,,,,,,,,
695,58040,DATA,R,0.82,-0.12,0.05,-0.56,,,,,,,,,,,,,,,,,
695,58065,DATA,L,0.87,-0.16,0.02,-0.47,,,,,,,,,,,,,,,,,
695,58078,DATA,R,0.82,-0.12,0.05,-0.56,,,,,,,,,,,,,,,,,
695,58105,DATA,L,0.87,-0.15,0.02,-0.47,,,,,,,,,,,,,,,,,
695,58118,DATA,R,0.82,-0.13,0.06,-0.56,,,,,,,,,,,,,,,,,
695,58145,DATA,L,0.87,-0.15,0.01,-0.47,,,,,,,,,,,,,,,,,
